system:index,CO2 emissions (non-biogenic),Industry Type (sectors),Industry Type (subparts),Latitude,Longitude,Methane (CH4) emissions,Nitrous Oxide (N2O) emissions,Stationary Combustion,Total reported direct emissions,u_component_of_wind_10m_2020_10km,u_component_of_wind_10m_2020_1km,u_component_of_wind_10m_2020_5km,u_component_of_wind_10m_2021_10km,u_component_of_wind_10m_2021_1km,u_component_of_wind_10m_2021_5km,u_component_of_wind_10m_2022_10km,u_component_of_wind_10m_2022_1km,u_component_of_wind_10m_2022_5km,u_component_of_wind_10m_2023_10km,u_component_of_wind_10m_2023_1km,u_component_of_wind_10m_2023_5km,u_component_of_wind_10m_2024_10km,u_component_of_wind_10m_2024_1km,u_component_of_wind_10m_2024_5km,v_component_of_wind_10m_2020_10km,v_component_of_wind_10m_2020_1km,v_component_of_wind_10m_2020_5km,v_component_of_wind_10m_2021_10km,v_component_of_wind_10m_2021_1km,v_component_of_wind_10m_2021_5km,v_component_of_wind_10m_2022_10km,v_component_of_wind_10m_2022_1km,v_component_of_wind_10m_2022_5km,v_component_of_wind_10m_2023_10km,v_component_of_wind_10m_2023_1km,v_component_of_wind_10m_2023_5km,v_component_of_wind_10m_2024_10km,v_component_of_wind_10m_2024_1km,v_component_of_wind_10m_2024_5km,.geo
1768,10205.8,Petroleum and Natural Gas Systems,"C,W-PROC",32.538896,-98.338628,1651,5.662,10215.212,11862.462,1.5519173736084495,1.5471200318563552,1.5403258724312212,2.0181492089204034,2.0044773646763394,2.0004549815753716,0.8228925231362687,0.8133859861464727,0.8107542161089122,1.576651202457983,1.5713218791144234,1.5648089756575863,-0.06160947741294394,-0.06154377119881766,-0.06416111785338857,0.6134632828254248,0.5953673124313354,0.595799516562988,-0.9104788184736622,-0.9344948530197144,-0.9322569905451791,-0.6097971412990759,-0.6209678820201329,-0.6212851964459031,1.534074890160026,1.5194202207383656,1.5165566818569038,0.19113845103151644,0.18749826295035227,0.18576646227553686,"{""type"":""Point"",""coordinates"":[-98.338628,32.538896]}"
1769,16805.4,Petroleum and Natural Gas Systems,"C,W-NGTC",41.4504,-88.1833,4909.75,9.536,16821.036,21724.686,2.4519130809073233,2.42447715146201,2.446518176865674,-0.4042544447910765,-0.4073762439546131,-0.4074845290682716,2.2621082376402515,2.233543282463437,2.259788318162077,0.871820815474964,0.8635291428793044,0.8665793252405083,1.2328633879862796,1.2262573355720157,1.2284530664901496,0.9121079869999014,0.9196674426396688,0.9138500751470746,-0.6354372391109201,-0.6196900492622739,-0.6333667321050226,-0.12489878037347944,-0.10983041922251384,-0.12359081828758672,0.33443518953273726,0.3324666307086036,0.33088876190957994,-0.04596747681527712,-0.0397734074365525,-0.04688382658048052,"{""type"":""Point"",""coordinates"":[-88.1833,41.45040000000001]}"
1770,461095.3,"Other,Suppliers of CO2,Waste","C,II,PP",41.3981,-91.0611,2795.25,294.126,461621.676,464184.676,2.172061715293602,2.1604528710955666,2.1708983045586656,-0.6269004044365478,-0.6224241710844494,-0.6266734289744544,1.9602570947326163,1.9526202565147763,1.9594163204807273,0.7608086654931936,0.7658038650240218,0.7618207813120214,0.9654805064968468,0.9608430521828787,0.9648482455688269,0.6032004648620806,0.607986330986023,0.6028531151834259,-0.6575278638759462,-0.6575115010851905,-0.6602749542854811,-0.6278888302119923,-0.61812538760049,-0.6286001414668805,-0.13831131367296254,-0.1295164596466791,-0.13936376241869936,-0.04074890777251054,-0.03785951932271322,-0.040824900624973695,"{""type"":""Point"",""coordinates"":[-91.0611,41.3981]}"
1771,1611.8,Waste,"C,HH",40.853502,-75.257496,49840.5,1.192,1613.992,51453.492,1.8016385745029058,1.792792348634629,1.7958021215326063,0.330116548776086,0.32444981166294645,0.32527333859852814,0.9422088214329309,0.9382900737580799,0.938917423150147,1.295058482520434,1.2879123971575783,1.2896901580018076,0.7069836823037423,0.6988380182357061,0.7001597027938969,-0.12277106963047363,-0.12538522198086693,-0.13090594897445615,-1.5137012098381581,-1.530203790891738,-1.5298832013574206,-0.411829517812145,-0.42098764578501385,-0.42289016298450327,0.07634897734843142,0.06516752356574648,0.06103173399369728,-0.8344479758723252,-0.8357881023770287,-0.8392619545910112,"{""type"":""Point"",""coordinates"":[-75.257496,40.853502]}"
1772,345.5,Waste,"C,HH",42.770107,-84.523758,76188.75,0.298,346.048,76534.548,2.58767211194034,2.5756728592373075,2.5831202365543873,-0.03953338424956448,-0.04799833751860119,-0.042538458120566294,1.1758305321463858,1.1677706355140323,1.1776966718933741,0.8030383557687575,0.8032467535563877,0.8071356578400976,1.095768139976556,1.0887218770526705,1.0923869326778743,0.9154416311653978,0.9058124621709188,0.9101502980115908,-0.5727491933507602,-0.5756837016060239,-0.5758645907514223,0.5007441098669356,0.5144662232626052,0.5041807709011883,0.298485213415079,0.309781897635687,0.307633351310229,-0.08920456963488509,-0.08901133991423107,-0.09156826040645763,"{""type"":""Point"",""coordinates"":[-84.523758,42.770107]}"
1773,80059.8,Other,C,44.7999,-95.4869,37.75,44.998,80142.548,80142.548,3.9525341162887937,3.893951646693341,3.951038824742433,-0.4076841968532538,-0.42007816199100384,-0.41071350420593583,1.553231564711777,1.561656392497934,1.5506308785695877,1.1089086144068616,1.082545478106577,1.1075744238606204,1.2283410012542055,1.2372373223820807,1.2263578078355737,-0.19019096006534572,-0.18807704675765263,-0.191005842950609,1.4349714092003782,1.432939429819842,1.4339592201243,-1.267949118560651,-1.2609008860278441,-1.26876671531213,-3.513326716660456,-3.5136518504196435,-3.5131009639507877,-0.03207102224252077,-0.023174487151108782,-0.032615566001367315,"{""type"":""Point"",""coordinates"":[-95.4869,44.79990000000001]}"
1774,88771,Petroleum and Natural Gas Systems,"C,W-PROC,W-NGTC",31.512127,-95.52634,54269.25,49.766,88790.016,143090.016,0.6893518518970491,0.6924447388876052,0.6887872674424115,1.087985896262802,1.0929812476748513,1.088177017165535,0.6817677554690811,0.6948121161687941,0.6842398314973626,0.3203666019840401,0.3360429775147211,0.3219843764677116,-0.7500843879737591,-0.7521856285276867,-0.7515310620343673,0.6627628192180345,0.6809473208018711,0.6660883831277324,0.5732594638615126,0.562014517329988,0.5711500641060455,-0.01743894103589118,-0.02133234909602574,-0.018425341072778212,1.655846050169925,1.6793759266535442,1.6600573411949258,-0.5599032433730579,-0.5542881488800049,-0.559079547783524,"{""type"":""Point"",""coordinates"":[-95.52634,31.512127]}"
1775,41861.4,Pulp and Paper,C,39.51827,-84.390926,19.75,23.542,41904.692,41904.692,2.0570825355441364,2.075068320546831,2.070322152459141,0.2835059417065328,0.29532441638764884,0.2877549531258943,1.6651113619811762,1.6894061451866513,1.676602148747706,1.449552209614601,1.4560962234224593,1.4563316307661733,1.1584968157985698,1.1794520900363015,1.1674259564815423,0.7217167486373104,0.7351988554000854,0.7252978296070309,-0.20078824586454597,-0.19242361046019055,-0.19863367211687696,-0.04364604116148761,-0.0276567538579305,-0.039529419207310935,1.5747860570219243,1.5882213740121751,1.5778706191660286,-0.17499061774595454,-0.16810418310619535,-0.17376734572889166,"{""type"":""Point"",""coordinates"":[-84.390926,39.51827]}"
1776,120706.5,"Pulp and Paper,Waste","AA,C,TT",32.7718,-83.6275,6577.25,7961.368,79540.566,135245.118,1.618475533189033,1.620243055479867,1.6207297835550671,0.5411571148941693,0.5437752859933036,0.5427598633673667,1.3010778912326753,1.30871243703933,1.306785654499057,1.117138018584192,1.1263087420236497,1.121847854840362,0.7491047181581199,0.7500755786895752,0.7503133528356921,0.47799544878173306,0.489485848517645,0.48613846464221994,0.04072931350621964,0.047804951667785645,0.045419551978396006,0.4888824961836776,0.4961963664917719,0.49565600006308247,1.0211360773048308,1.0396955183574133,1.0313971206925026,-0.4454146429410855,-0.45172874132792157,-0.44743914933371653,"{""type"":""Point"",""coordinates"":[-83.6275,32.771800000000006]}"
1777,349236.5,Pulp and Paper,"AA,C",32.486859,-92.151686,1431.75,6277.668,303356.16,356945.918,1.0542502450427071,1.0565979196911766,1.053505425395212,0.33172287022819263,0.360565185546875,0.3381507974023636,0.2694035426786113,0.2787964911687942,0.27174221539328286,0.702054588023976,0.6972170614060902,0.6994970831585994,-0.3822694842362618,-0.3856462637583415,-0.38121300579445944,0.641844541514948,0.6427538451694307,0.6404593839954582,0.7283008017839632,0.7449485063552856,0.7320010296117209,-0.10518126958809972,-0.09891384556179955,-0.1044315288132085,1.7169715518538078,1.7257481132234846,1.7150257606032893,-0.794658277862183,-0.8039451894306001,-0.7963164596692891,"{""type"":""Point"",""coordinates"":[-92.15168600000001,32.486859]}"
1778,519942.7,Minerals,"C,S",46.72901,-92.0776,590.5,1017.67,235845.47,521550.87,3.635607705764472,3.9294762214024863,3.7547829514409337,1.3685177701312339,1.5101826985677083,1.418413166519374,1.039089739111851,1.1346895808265323,1.0757779315914962,-0.25266153091127785,-0.2887651977084932,-0.26493722489097965,2.132031918977431,2.3123750346047536,2.2015486377990485,0.39499652815889236,0.3947185959134783,0.38007502326345527,1.3096345873637707,1.3665596019654047,1.3220053100400777,-2.026862158029363,-2.2320257084710255,-2.1156268131262728,-1.8272195087414582,-1.9779116710027058,-1.8921324532625985,0.22286155193416265,0.21929757935660227,0.2133433772039735,"{""type"":""Point"",""coordinates"":[-92.07760000000002,46.72901]}"
1779,155871,Minerals,"C,S",41.50945,-83.35028,223.25,387.4,79870.75,156481.65,3.2145988749147665,3.2122840711048672,3.19144610392544,-0.10596547562489943,-0.14924112955729166,-0.10762883517941374,2.2884726723935693,2.2994147482372465,2.2719065652489125,1.5787520342125045,1.5613673357736497,1.5694178482057377,1.526308294855736,1.508478085199992,1.5127097052276826,1.3389563430076703,1.3369764316649664,1.330828894502069,-0.7582924532694205,-0.7634365615390596,-0.753408808913835,0.4487786279888813,0.4373759144828433,0.45009776877585767,1.0594534635357045,1.0267211880002702,1.0514978283927552,-0.0313332607013565,-0.029266641253516787,-0.028553837821597136,"{""type"":""Point"",""coordinates"":[-83.35028,41.50945]}"
1780,741611.9,Minerals,"C,S",40.924063,-77.722316,371,603.748,265549.048,742586.648,1.889821356645056,1.8954970779873075,1.8872192700975547,0.5190117581782351,0.5140279134114584,0.5165877604055416,0.9668479141378001,0.9616810707818895,0.9611404319644978,1.3260486818522186,1.3252455677304948,1.323923375753749,1.1659086498575533,1.1649082842327299,1.1613691629921283,0.04127779354020471,0.05714186600276402,0.047867845880547974,-0.575572122734549,-0.5434077296938215,-0.5664859024205602,-0.023081213358747805,-0.007323327518644787,-0.018965383764550744,0.4111519660585002,0.43660713945116314,0.4200181622362864,-0.498309977531487,-0.48716691562107634,-0.4950745492514947,"{""type"":""Point"",""coordinates"":[-77.722316,40.92406299999999]}"
1781,275403.2,Minerals,"C,S",46.326389,-111.616666,317.25,550.406,113967.556,276270.856,0.8967454977426182,0.8218014864694505,0.8469434964626953,0.4600966346834009,0.3508111862909226,0.40096334586466165,0.08965850507414132,-0.07761685053507487,0.020328220169844983,0.11629249595952454,-0.006096856934683663,0.05223475293308472,0.48450749193386466,0.4172305266062419,0.4436671626298948,1.399216722871339,1.3999123970667522,1.3897513310512903,1.5701602750141135,1.5960605087734403,1.5713623039106976,0.7523418632705213,0.8263122751599267,0.7710219573855102,0.7605062255744734,0.8837158169065203,0.7908395451113097,0.5544676479955997,0.6051967144012451,0.5642258842089022,"{""type"":""Point"",""coordinates"":[-111.61666600000001,46.326389000000006]}"
1782,503352.8,Minerals,"C,S",40.82126,-114.250199,573.75,995.916,204933.266,504922.466,1.7574252888245112,1.7271940878459386,1.7429518012503107,0.9572480487251777,0.9287501743861607,0.9458836146763392,1.6523469873257266,1.6160912967863537,1.6354839513091002,1.0010926854406839,0.9683555705206734,0.9889203768468497,1.1282790269183973,1.1300659293220157,1.1246960258267633,-0.09617444583293933,-0.18677496342431932,-0.13000799149883036,0.16837329949988541,0.11787040460677374,0.1485941182458752,0.15162619234088753,0.0803144375483195,0.12189305304399695,-0.6167515911622874,-0.6926566021783012,-0.6445699782057955,-0.5131542160559289,-0.5545671667371478,-0.5284544861505902,"{""type"":""Point"",""coordinates"":[-114.25019900000001,40.82126]}"
1783,782682.3,Minerals,"C,S",38.938951,-112.816647,878.75,1524.27,313858.72,785085.32,0.35437981289717696,0.5187299648920695,0.3921067132207113,0.136373911481159,0.2984197707403274,0.16736754010938962,1.0086944689479802,1.2014998254321871,1.0607873746382919,0.6417718262123198,0.7712091093971616,0.6718693886624236,0.39093979363303116,0.4711536339351109,0.41985798771326,1.1333968104217709,1.0593740088599068,1.106999470682567,0.5923311290674982,0.5127823977243333,0.5620275032288194,1.9603600069162244,1.8562456596465338,1.928293344897897,1.5738979747138873,1.5162289539972942,1.545021569507938,-0.1639235676759287,-0.2119593960898263,-0.1867235710216525,"{""type"":""Point"",""coordinates"":[-112.81664700000002,38.938951]}"
1784,56.8,Waste,"C,HH",40.36323,-76.49439,11559.25,0.298,57.098,11616.348,1.4847679614627391,1.5079409837722777,1.482874153822314,0.44037122716131627,0.44443795340401787,0.4460167405707985,0.7746490764286955,0.7892602420988537,0.774334096723875,1.0567639786587943,1.0712855486642747,1.0543993848905826,0.7552651365157206,0.7582499299730573,0.7560764373258677,-0.11211511574962371,-0.12676374458131337,-0.12081353719806476,-1.1266724857215409,-1.1427043721789405,-1.1289682830213874,-0.3243271192335368,-0.33605199427831745,-0.3292724430275877,0.06124022013499359,0.050222920236133395,0.04940088695913765,-0.625857743222932,-0.6333461148398263,-0.6268807966037175,"{""type"":""Point"",""coordinates"":[-76.49439,40.363229999999994]}"
1785,15874.4,Metals,C,45.799405,-88.070937,26,43.21,15943.61,15943.61,1.9068994262556096,1.897660787487443,1.9114338916115021,0.6164538406686193,0.6104074453378653,0.6185148718650091,0.6451289341935103,0.6469169571286156,0.6484855822204032,-0.17810014625873752,-0.17884616573135576,-0.17914406446142395,1.0476300183936944,1.0406887944126542,1.049872651073387,0.1271440119425059,0.12638189111437118,0.1263346647021428,0.17551477489860123,0.1713807980219523,0.17417010085501924,-1.0459891783271467,-1.0539047774814423,-1.051400584598469,-0.7681426502954789,-0.7708244060541128,-0.7718404713924375,-0.16771921677211635,-0.17035270769358715,-0.1690056859442984,"{""type"":""Point"",""coordinates"":[-88.07093700000001,45.799405]}"
1786,59304.8,Metals,C,43.528049,-89.9996,126.5,216.944,59648.244,59648.244,2.2911231087767367,2.3219376737568655,2.3080092000816146,0.13599723389574328,0.154352720091943,0.14620146198774528,1.6639953941126233,1.6780947114334623,1.6722955980568406,0.13911591249591604,0.1391265400412942,0.13918925687317538,1.1244130439928341,1.1365082523449748,1.131130627171582,0.5494239910656172,0.5472263519455786,0.5483565194940121,0.27961237424351537,0.29561183809423125,0.2896951723679378,-0.33495383193685235,-0.3425059845658387,-0.33852382786094065,-0.3605824125722896,-0.373179910134296,-0.3671250720987322,-0.01306122000981061,-0.02446686978242835,-0.01931557501883941,"{""type"":""Point"",""coordinates"":[-89.99960000000002,43.52804900000001]}"
1787,120209.1,Pulp and Paper,C,44.52666,-87.99876,62.75,81.95,120353.8,120353.8,2.8390152113651252,2.866940762883141,2.846562239654276,0.8552719673765494,0.8720025925409226,0.8597859595784401,1.2467943777021562,1.2455625579470682,1.2419483288323505,-0.11926810125757535,-0.15344618729182652,-0.13688082170302343,1.2870665408049426,1.3095302150363013,1.2939110226715036,0.7144844518678567,0.7233051379521688,0.7203042610987528,0.26571429593628854,0.27196673552195233,0.27192129300214457,-0.8866607996428675,-0.9394161939620971,-0.9057355074860005,-0.8280099221943056,-0.8691220272155035,-0.8470768174200495,-0.04549433334930085,-0.047281312942504886,-0.044653732446272035,"{""type"":""Point"",""coordinates"":[-87.99876,44.52666]}"
1788,83579.5,"Pulp and Paper,Waste","AA,C,TT",35.097355,-92.73854,88464.25,2398.006,60958.244,174441.756,0.7929688661817522,0.813849477540879,0.7938581566981491,-0.3276014800764556,-0.27189854213169645,-0.3239582644178403,0.1059178801828834,0.12413340523129418,0.10670756848934065,0.6747950254342496,0.710865684917995,0.6753748352175317,-0.20361271469293213,-0.19453647023155576,-0.2027229865977269,0.1875157245931754,0.21440911860693068,0.18811811269002623,-0.20244341819423167,-0.13877370811644055,-0.19896772081031483,-0.520949590104258,-0.4946192957106091,-0.519607634010652,0.8762395133028975,0.9341046980449131,0.8765898650337447,-0.3881505280915052,-0.3704415389469692,-0.3865778919055173,"{""type"":""Point"",""coordinates"":[-92.73854,35.097355]}"
1789,325829.9,Chemicals,"C,X",28.428074,-96.498997,63,96.85,93619.65,325989.75,0.8348629527579277,0.8225920370646885,0.8277872079176919,1.4854992519029644,1.4459039597284227,1.4622408027001659,0.5178375047690859,0.529534725915818,0.5260029050516963,0.029731857451351644,0.03899359135400681,0.035699964613619566,-1.256563121204774,-1.2271030857449485,-1.2396411834418215,0.39690999968157786,0.3869380667096093,0.3906509551965414,0.32379003263782724,0.3286247991380237,0.32640922630687974,-0.3042242078617845,-0.32002387160346624,-0.3143315999704955,2.877238456867416,2.8004289865493774,2.831915376678346,-1.539596833284683,-1.5252761046091716,-1.5315319575699677,"{""type"":""Point"",""coordinates"":[-96.498997,28.428074]}"
1790,149775.3,Other,C,41.1111,-97.9727,70.5,84.036,149929.836,149929.836,2.9914581646431304,3.012765958195641,2.995365651718884,0.8618365142523376,0.8563944498697916,0.863947612736501,1.7201959938398024,1.7357318287804013,1.7221726681369773,0.4436222982073802,0.44491225764864967,0.4432438249761015,0.3848230333112454,0.3992048104604085,0.38716651858115686,-0.26905689181259435,-0.27608102276211693,-0.2706800065613658,0.3037759290009378,0.3151534682228452,0.30388958929887977,-0.9495945411209963,-0.9512029545647758,-0.949891985841349,-2.302094118036586,-2.3344616151991344,-2.307207687912074,0.2232596631604622,0.22604923021225704,0.2248176763928126,"{""type"":""Point"",""coordinates"":[-97.97270000000002,41.1111]}"
1791,152509.7,Other,C,36.28305,-89.147607,71.75,85.526,152666.976,152666.976,1.0302827948271627,1.02774863583701,1.0290269711052409,-0.14001631450056745,-0.13416835239955358,-0.13799576349707987,0.5808387490750048,0.5919068427312941,0.5851028906326312,0.8692907412617528,0.8755530686605544,0.8713814128554874,0.23041764551082902,0.22398159617469424,0.22800515519000888,0.451055002935005,0.45137665952954975,0.45093361060281034,-0.09211692935059197,-0.0844262611298334,-0.08989826224870902,-0.6716297809867804,-0.6389877852939424,-0.6603280507254525,1.7978570512305552,1.7967378128142584,1.7967392295192492,-0.4455486565269261,-0.4512724308740525,-0.44753904809333334,"{""type"":""Point"",""coordinates"":[-89.147607,36.28305000000001]}"
1792,87171.6,Other,C,46.31158,-96.13374,41,48.872,87261.472,87261.472,2.114129710187619,2.089545278322129,2.11641541825565,-0.39394422856293326,-0.386199951171875,-0.3935174345723344,0.7051091408439577,0.680015450432187,0.7009041703265646,0.5669275774854503,0.5559032360712687,0.5601816236108974,0.9082168978874129,0.8953014668964204,0.9105412630314165,0.17895572327063566,0.19746750309353783,0.18671764512980207,1.7495436823458996,1.7715336765561784,1.7576197965298133,-0.8377703528531038,-0.8226193189620972,-0.8378603914016027,-1.121866418095968,-1.0737426791872298,-1.1220293225215334,-0.04202618158568896,-0.04517065911065964,-0.03977836101445106,"{""type"":""Point"",""coordinates"":[-96.13374,46.31158]}"
1793,101066,Other,C,40.7549,-95.3953,47.5,56.62,101170.12,101170.12,2.353147814553774,2.34948321345712,2.3522631122575772,-0.8657316847533562,-0.872061385589392,-0.8654775858409679,1.4167159565340812,1.415766025076107,1.4153016250092085,0.4786972848061679,0.47167804208742514,0.47853908867578804,0.4467759190627776,0.44744708100143743,0.4454891703193921,0.0954377643028439,0.09857684819876743,0.09527775012351836,0.6307883995765369,0.6313367530602176,0.6297215696275437,-1.0101426872573136,-1.0070281166608641,-1.0100406798948367,-1.475782947109235,-1.4612889330403334,-1.4733911987837163,-0.007508284844593141,-0.005366187517334815,-0.007251187388877034,"{""type"":""Point"",""coordinates"":[-95.3953,40.754900000000006]}"
1794,75776.9,Other,C,43.433379,-94.954221,35.75,42.614,75855.264,75855.264,3.134502208701315,3.1407014585676647,3.139048528774476,0.3375972349652341,0.3560602097284226,0.3481646385027733,2.208102875262053,2.216700485774449,2.2130212812712697,0.8338873818026227,0.8482122250965664,0.8405316244472157,1.2289206107676554,1.240312860125587,1.2352144032845764,0.32108947963471296,0.32654813925425213,0.32342422256222025,1.6310660100860805,1.6441823698225475,1.6379523713867385,-0.9534413193723368,-0.9537112088430495,-0.9528227774095741,-3.9011183399412093,-3.926723519961039,-3.9186466267614652,0.283192226573729,0.28384952318100704,0.2835520890884069,"{""type"":""Point"",""coordinates"":[-94.954221,43.433379]}"
1795,65742.5,Chemicals,"C,G",41.070867,-94.356733,1.25,1.49,2667.94,65745.24,2.9959135682113724,2.9938043696539745,2.9959760531582282,-0.6238459563962211,-0.6302650088355655,-0.6280388570752963,2.096313016862347,2.087518124353318,2.091716196980438,0.7460840908343581,0.750782677105495,0.7472897305321502,0.8997102355699977,0.8947521504901704,0.8970199520268746,0.34233537185117136,0.3356975998197283,0.3377504210587782,0.6060372959464279,0.5960256315412975,0.6030633607000674,-0.8547795886727784,-0.8587811958222162,-0.8572021373627108,-1.186496815484382,-1.1800688278107416,-1.1836889309596073,0.09986199223020541,0.09506487846374512,0.09707812007653852,"{""type"":""Point"",""coordinates"":[-94.356733,41.070867]}"
1796,124494.1,"Pulp and Paper,Waste","AA,C,TT",37.509849,-78.910831,35829.75,2176.89,96822.422,162500.74,1.730689670005361,1.7166495379947482,1.7292105731509986,0.39066364764602396,0.409942626953125,0.3915472266787575,1.107981411265807,1.1088629904247465,1.1086657451447985,1.6250603084625213,1.5999386480876379,1.6241668004081362,1.0870621141114243,1.0889718305496943,1.0867610064006987,0.3319899779703627,0.2710439307349069,0.32734562169937864,-0.7730392236840637,-0.7537668489274525,-0.7721163711093721,0.1722223969664909,0.1481303090140933,0.1704265678496588,0.7915480062030158,0.725094165120806,0.7849302711940946,-0.2736622590189493,-0.29486548332940965,-0.27528977939060756,"{""type"":""Point"",""coordinates"":[-78.910831,37.50984900000001]}"
1797,68240,Metals,C,37.420815,-79.140968,131.5,223.5,68595,68595,1.697345423800096,1.6823012772060575,1.6932859794534862,0.48143229499243917,0.4750090099516369,0.4782901172197298,1.103031851956698,1.0894886879693895,1.0992751040586823,1.5465443277494568,1.5085399548212688,1.5358364680419268,1.153565173012418,1.1305919942401705,1.145889660481404,0.1625622332420882,0.11003318854740687,0.14687901310963428,-0.7890056395412083,-0.7880598874319167,-0.7899446967973398,0.08906026139018716,0.04523084844861712,0.07475681391486239,0.6634972280474303,0.5964843715940203,0.6423639748131312,-0.3929505121705092,-0.41425024895440965,-0.3994863885351646,"{""type"":""Point"",""coordinates"":[-79.140968,37.420815]}"
1798,5013.3,Waste,"C,HH",40.159344,-74.776695,132843.75,1.788,5015.838,137858.838,2.0121070186806973,2.0320937576748075,2.030821767774631,0.43362317809971573,0.43531000046502977,0.4372053304982093,1.0888992766692218,1.1003296942937941,1.0991408646201783,1.4545435008820489,1.4663472232364474,1.4672800640387373,0.7599371856932017,0.7620094049544561,0.7631570160809942,0.09146181427586068,0.10466790766943068,0.09794133003927576,-1.579436369957936,-1.598903218905131,-1.5982422758870745,-0.3681755697417878,-0.37043891066596624,-0.3724051076748236,0.46300541711458626,0.4799827904928298,0.4746366726235829,-0.7806935586241328,-0.7873058432624453,-0.7905389682446452,"{""type"":""Point"",""coordinates"":[-74.776695,40.15934399999999]}"
1799,114385.2,Power Plants,C,38.8856,-77.0244,53.75,64.07,114503.02,114503.02,1.66785595705008,1.6403497798102242,1.6599105093754878,0.7630472464567,0.7545006161644345,0.7601717743771809,0.9701644719131592,0.9539354188101632,0.9644953169342835,1.3482099814697424,1.3215747390474593,1.3421869255303498,1.1479220159377785,1.132100434530349,1.1414862756798474,0.044440563409032165,0.045603315035502114,0.04552257911101378,-1.4078020560755267,-1.403160566375369,-1.4054196689320706,-0.13691793853259113,-0.12269721144721621,-0.1318261694690025,0.4239305273857958,0.43300606523241314,0.4260239325692724,-0.8022423333822642,-0.807703211193993,-0.8019186876593637,"{""type"":""Point"",""coordinates"":[-77.0244,38.885600000000004]}"
1800,8121.4,"Chemicals,Industrial Gas Suppliers","C,OO",35.832054,-78.319739,3.75,4.47,8129.62,8129.62,1.9704721994829473,1.9555789232254028,1.9684445411325249,0.23547872366849812,0.23110089983258927,0.23548274845271913,1.157883590567113,1.15441556203933,1.1573720826960459,1.6542758251770855,1.6445379086903162,1.65445620965476,0.9855782391183763,0.9833461330050514,0.9864917481501781,0.509996258805585,0.4967199677512759,0.5049460477241821,-0.6880684502112874,-0.6876715875807262,-0.6884367582372543,0.3088804713923743,0.30671708356766475,0.3066547419831063,1.114137773654167,1.1026750802993774,1.1099071004403331,-0.3599634990809261,-0.3654599076225644,-0.3605480160834756,"{""type"":""Point"",""coordinates"":[-78.319739,35.832054]}"
1801,392515.2,Power Plants,C,13.464516,144.657067,381.75,910.39,393807.34,393807.34,-8.477473260864379,,-8.479904010182334,-8.942227318173364,,-8.945619128999256,-8.000418034810869,,-7.98959543591454,-8.416324799022977,,-8.420452906971885,-6.1103408942146915,,-6.108875081652687,-4.259939645964002,,-4.263269452821641,-2.024568211464655,,-2.0160523539497737,-4.498858817039974,,-4.521605554081145,-3.1976905493509205,,-3.2103132009506226,-0.46613400701492547,,-0.46374685423714773,"{""type"":""Point"",""coordinates"":[144.657067,13.464516]}"
1802,184424.4,Other,C,44.111944,-93.678611,87,103.704,184615.104,184615.104,2.6124493901006374,2.608678346588498,2.6123251775363543,-0.06813165132486927,-0.05424717494419643,-0.06696457373947608,2.019052878580119,1.9761434963771276,2.014703078210635,0.38279761706277704,0.3741347278867449,0.3848821914845503,1.3293377144232363,1.3336530526479085,1.3317465484525859,0.7930290692938984,0.8147974184581211,0.797646264618735,1.8362754933662562,1.8159759896142142,1.8373897198902491,-0.4997277248013644,-0.47190840471358525,-0.49892176363612384,-2.360363586585314,-2.2517851364044916,-2.3527832641360176,0.5374438920001391,0.5422810940515428,0.5382692959113267,"{""type"":""Point"",""coordinates"":[-93.67861100000002,44.111944]}"
1803,102572.2,Minerals,"C,N",32.064167,-96.426939,37.75,45.296,79924.846,102655.246,0.9586444672842517,0.9776358661197481,0.9624197985414231,1.558144442820138,1.5847066243489583,1.5652212679111464,0.7841142332662564,0.7997402690705799,0.7891903126233673,0.8117424128869625,0.8308491763614473,0.8138310715777413,-0.5952760839897085,-0.592692045938401,-0.5973540161794963,0.7027824121888768,0.6997170845667521,0.7034004765538393,0.05287207549828527,0.04585763953980945,0.05588198422286917,-0.577728698198073,-0.5824634177344186,-0.5737331246206593,2.120628893073448,2.135901456787473,2.1266045336593926,-0.5228137426463303,-0.5292957056136358,-0.5266979143549954,"{""type"":""Point"",""coordinates"":[-96.426939,32.064167000000005]}"
1804,98074.5,Minerals,"C,N",41.81333,-90.52444,32.5,38.74,69114.84,98145.74,2.409581439676712,2.4034345547358194,2.401250971295441,-0.47884966335263773,-0.46887933640252977,-0.4743652069557924,2.124249947549979,2.0943366232372465,2.110531819370129,0.6871130417908418,0.667527817544483,0.6799727652593444,1.0968953652230078,1.0929827122461229,1.093451169408985,0.6138746694517764,0.5885924100875854,0.6077452338930731,-0.6130216235404956,-0.5958688997087025,-0.6073947418732143,-0.5076927602930308,-0.5316356647582281,-0.509130212174593,-0.01965297576009601,-0.04541364737919399,-0.023842874455858972,3.79562258700526E-4,-0.010026034854707263,-0.001678640951686149,"{""type"":""Point"",""coordinates"":[-90.52444,41.81333]}"
