system:index,CO2 emissions (non-biogenic),Industry Type (sectors),Industry Type (subparts),LST_2020_10km,LST_2020_1km,LST_2020_5km,LST_2021_10km,LST_2021_1km,LST_2021_5km,LST_2022_10km,LST_2022_1km,LST_2022_5km,LST_2023_10km,LST_2023_1km,LST_2023_5km,LST_2024_10km,LST_2024_1km,LST_2024_5km,Latitude,Longitude,Methane (CH4) emissions,Nitrous Oxide (N2O) emissions,Stationary Combustion,Total reported direct emissions,.geo
4065,2587.3,Other,C,19.602147605969254,20.97425142514253,20.135435638705378,21.24926225437402,23.366329432943328,21.943034018002525,19.298298429609197,19.976792679267948,19.73699167504551,22.703936448385655,25.348564356435666,23.70917725988704,20.160943880848126,21.168712871287156,20.608518295748375,44.61969,-88.75221,1.25,1.49,2590.04,2590.04,"{""type"":""Point"",""coordinates"":[-88.75221,44.61969]}"
4066,1420578.8,Other,C,38.70311989484468,39.473748129251724,37.283423872859984,38.58886589037615,40.23187244897961,37.170553548286506,39.76453201211945,41.73594897959186,38.81631982226902,36.62106972388928,38.38528571428572,35.368207666598494,38.303136607575304,39.93094897959186,37.17375097878725,35.7633,-117.3803,3305.75,5683.158,1429567.708,1429567.708,"{""type"":""Point"",""coordinates"":[-117.38030000000002,35.7633]}"
4067,16139.2,Other,C,32.46851590281898,32.57007293946027,32.175105886732986,29.58331407243927,29.211641137855615,29.167887375352265,31.697757780956813,31.3665207877462,30.8830794387748,33.56451625784164,32.97297592997815,32.86377510840527,31.7796525627512,31.00292669584247,31.26913067028752,29.716059,-95.189998,7.5,8.94,16155.64,16155.64,"{""type"":""Point"",""coordinates"":[-95.189998,29.716059000000012]}"
4068,5855675.6,"Power Plants,Waste","C,D,TT",25.668652349045125,26.943433296982953,25.797552732187476,24.48272099589378,25.944372955289026,24.648501058502365,25.54903701560332,27.263702290076367,25.763830358055383,25.245467724221868,26.739289349327546,25.27731670285392,24.6880069038652,26.192949836423143,24.653546475030844,29.7333,-81.6339,26826,20348.036,1922.992,5902849.636,"{""type"":""Point"",""coordinates"":[-81.6339,29.733299999999996]}"
4069,1588204.8,Power Plants,"C,D",25.650358701379258,26.35070691434471,25.78015103929918,25.308123389801924,25.337673202614404,25.22398247271142,27.693070074457847,28.43126246990027,27.734493902739032,26.227256739205856,26.30537667698662,26.19624678705736,25.112811324825785,25.746723426212615,24.965205428598992,34.9678,-96.7242,736.75,878.206,597.648,1589819.756,"{""type"":""Point"",""coordinates"":[-96.7242,34.9678]}"
4070,509,Waste,"C,HH",21.997126682256404,22.731252408477875,22.254758184665967,21.269008240272377,21.38008670520235,21.483289974659723,21.79778165505396,23.25888728323704,22.348403305700952,21.869731252585044,22.21824502247916,21.741651067731237,20.671573526136655,21.03770070648687,20.713492289669084,40.804184,-80.085323,51910,1.788,512.288,52420.788,"{""type"":""Point"",""coordinates"":[-80.085323,40.804184]}"
4071,32700.8,Pulp and Paper,C,21.37742390180975,23.89138280212486,22.032794215847353,22.954084591831634,25.251501660026573,23.3078231232555,22.57061558916322,24.541653386454204,22.736165611603052,21.928323284424234,23.836822709163386,22.209174479479717,21.35949791343248,22.74034362549805,21.671030570135063,37.403741,-79.128076,15.25,18.178,32734.228,32734.228,"{""type"":""Point"",""coordinates"":[-79.128076,37.403741]}"
4072,2260961.6,Power Plants,"C,D",20.950739133147792,21.77193185470912,21.358234100308607,20.108471992896266,21.00094824815175,20.469773172511847,20.469895974071708,21.241488910318253,20.88599296222928,19.053004692421307,19.46748312439733,19.328630328173237,19.380971109724516,19.926997749919682,19.742151890549213,40.4081,-79.0339,6621.25,11487.602,4525.326,2279070.452,"{""type"":""Point"",""coordinates"":[-79.0339,40.4081]}"
4073,1205844.1,Power Plants,"C,D",22.041314206429355,20.721089805049562,21.864875028733454,22.576788789549415,20.945672738894228,22.37917637856616,21.28638564741382,19.339816235218954,21.010247650243937,24.03937778652856,22.634328859060453,24.18373240875542,22.111736715806472,21.081510067114134,21.83032715883844,40.5564,-74.2461,561.25,673.48,6612.324,1207078.83,"{""type"":""Point"",""coordinates"":[-74.2461,40.5564]}"
4074,263253.7,Power Plants,"C,D",20.374089408360405,19.772666493236237,20.533437129548307,21.119645452009937,21.186389177939667,21.416887333863322,22.31978110055235,22.6989913284773,22.66624842754143,23.301297118502287,23.420988553590053,23.51709332245514,22.686140391521153,22.831096080471774,22.983986109367834,33.9486,-85.2769,122.25,145.722,700.496,263521.672,"{""type"":""Point"",""coordinates"":[-85.2769,33.948600000000006]}"
4075,85522.6,Power Plants,"C,D",27.186509952858533,27.487019867549705,26.978535935096446,28.18030396445055,29.231136865342187,27.977470713525054,28.201284827609193,28.992268211920557,27.934211794462215,28.494162323087316,29.238145695364256,28.355802567743467,27.541677695317173,28.056690581309805,27.435310171450553,28.3665,-82.5591,39.75,47.382,30.2,85609.732,"{""type"":""Point"",""coordinates"":[-82.55910000000002,28.366500000000002]}"
4076,73.2,"Other,Waste","C,TT",16.071139620842946,16.936656635139027,16.238817909439824,19.78250583559295,20.452100888506767,19.769118073331065,18.54691212207313,20.0783813413586,18.689618188631414,16.43282691302822,16.185202063628584,16.2074618932319,18.393334548567182,19.22804241903128,18.56814191415068,46.6944270551746,-92.4286839463005,41770,0.298,73.498,41843.498,"{""type"":""Point"",""coordinates"":[-92.4286839463005,46.6944270551746]}"
4077,10508.1,Other,C,20.593824142588712,21.15443573667716,20.596796041355702,21.16601585278229,22.24431382793455,21.47189569856806,21.94134742603881,22.69476489028216,22.14792816071531,23.425724991018296,24.333138279345217,23.644801860452283,22.97246829566924,23.910861372344165,23.26080367015776,34.71719,-84.96726,5,5.96,10519.06,10519.06,"{""type"":""Point"",""coordinates"":[-84.96726,34.71719]}"
4078,955372.2,Power Plants,"C,D",20.509299683143254,20.921555341674736,20.543211047278472,19.497639876425882,19.979786653833838,19.59538650890278,20.43235387810071,20.43852422200837,20.462796169677762,20.25578996288251,20.517208854667974,20.383454192664765,18.669932034220544,18.37217998075074,18.490004216760543,41.067,-78.3656,442.75,527.758,33.5,956342.708,"{""type"":""Point"",""coordinates"":[-78.3656,41.06700000000001]}"
4079,80813,Petroleum and Natural Gas Systems,"C,W-PROC",38.031938343892044,38.768424371236314,38.33946844494021,34.18575721558438,34.28555154091397,34.35154086494025,36.78927752155664,37.11952709883106,36.91199291778663,35.04998619351331,36.29519907899402,35.26533661845645,34.3977027153858,34.891321997874634,34.32198431694027,32.2225894980154,-101.903378840676,11015.25,44.7,6732.724,91872.95,"{""type"":""Point"",""coordinates"":[-101.903378840676,32.2225894980154]}"
4080,46333.6,Petroleum and Natural Gas Systems,"C,W-PROC",31.226222332885822,32.07660087719301,30.82197894651875,29.945601574741723,30.699566885964938,29.73824689591409,33.5191661200743,33.992994517543885,33.11680485876988,32.660875281550155,34.06722039473687,32.54854372138081,31.21758963827428,31.773618421052664,30.96584228601623,29.212292,-98.407127,37742.75,25.926,46338.676,84102.276,"{""type"":""Point"",""coordinates"":[-98.407127,29.212292]}"
4081,81299.3974848154,"Injection of CO2,Petroleum and Natural Gas Systems,Suppliers of CO2","C,PP,UU,W-PROC",40.33510515354199,40.20862966954027,40.62156855347074,37.066623075697215,36.46789511494254,37.053047447874086,38.77732750066487,39.44419181034487,39.356232017039474,39.091807666312604,38.92532686781613,39.14624027334471,38.507375656336954,38.90120402298854,38.838322561699364,31.409312,-102.415134,7954.185877921675,44.5572598714099,55200.948304482,89298.14062260848,"{""type"":""Point"",""coordinates"":[-102.41513400000001,31.409312]}"
4082,66910.7,Petroleum and Natural Gas Systems,"C,W-PROC",27.01840210796554,28.19796594081521,27.493856522617154,30.380340102912047,31.085224734785072,30.579067571704268,28.26350307566065,28.806792294807405,28.39979034845633,24.05421216889368,24.6141206030151,24.091934123137705,24.229173642999026,25.350096873255193,24.634000572159415,48.129374980055,-104.04052202778,345.75,37.25,66002.952,67293.7,"{""type"":""Point"",""coordinates"":[-104.04052202778,48.12937498005499]}"
4083,14298.6,Petroleum and Natural Gas Systems,"C,W-PROC",22.026542747234608,22.39476213130355,22.02081179696649,21.262796228269377,21.293233428480832,21.199380706978197,21.707374086407278,21.552345385347323,21.846123899323075,21.8540774367244,21.325220424992104,21.62583047030084,20.636222500211325,20.607098001902987,20.617255337965105,40.81476,-80.04373,561.25,8.046,13816.348,14867.896,"{""type"":""Point"",""coordinates"":[-80.04373,40.81476]}"
4084,52440.8,Petroleum and Natural Gas Systems,"C,W-PROC",24.488378698438606,25.514501039501052,25.19156901202964,24.996764892408883,26.51072765072769,25.645648278140253,26.663929435116348,28.204209979210003,27.41948278828422,25.015446018903365,25.80104643104645,25.452300251878782,24.930791200607054,25.490020790020832,25.33950032345089,35.073992,-95.474415,227,16.39,29470.94,52684.19,"{""type"":""Point"",""coordinates"":[-95.474415,35.07399199999999]}"
4085,36414.2,Petroleum and Natural Gas Systems,"C,W-PROC",24.476786947787,26.325461909686346,25.338654574110798,24.885014003679878,27.358304894863867,25.77445645441033,26.40830928226932,29.407242330230996,27.67920507790996,24.775411456229413,25.922057911065192,25.364892239684142,24.6992188803838,26.503500517063106,25.372330222442493,35.07282,-95.50799,228,12.218,21980.068,36654.418,"{""type"":""Point"",""coordinates"":[-95.50799000000002,35.07282]}"
4086,130307.8,Petroleum and Natural Gas Systems,"C,W-PROC",38.70274315582811,38.61791192266384,38.7017734610571,35.21989564751186,34.93726343921031,35.26050104438434,37.52597858762453,37.31980719656286,37.64269539942624,37.48000790477621,36.88651843895457,37.49714392387783,37.430239386849976,37.32083995703549,37.539354770641864,32.266807,-104.120841,3077.75,16.092,28867.092,133401.642,"{""type"":""Point"",""coordinates"":[-104.12084100000001,32.266807]}"
4087,20318.1,Petroleum and Natural Gas Systems,"C,W-PROC",21.770882240884458,22.778111325611366,22.165459167990534,20.592950555783908,21.309797297297337,20.93466866209464,20.089421367386553,19.75550353925357,19.885250261536708,19.389273154202055,19.533281853281878,19.443134978754223,21.67596519380139,22.330429536679564,22.04436288836123,39.802274,-81.346571,2953.5,11.622,16739.536,23283.222,"{""type"":""Point"",""coordinates"":[-81.346571,39.802274]}"
4088,110847.3,Petroleum and Natural Gas Systems,"C,W-PROC",24.526082574312632,25.28737554112557,24.72121226738705,24.549494738646874,25.932053030303067,24.986367235514432,26.02617634105574,26.937025613275633,26.277459980562018,26.517618756767444,28.190638528138567,27.120061815739103,26.042127261881838,27.168239538239558,26.652426821599082,31.795396,-94.179048,325,20.562,36889.512,111192.862,"{""type"":""Point"",""coordinates"":[-94.17904800000001,31.795396000000007]}"
4089,13995.1,Petroleum and Natural Gas Systems,"C,W-NGTC",22.678439171400004,22.60845567206867,22.662590247758978,21.367735342678817,21.415462345090592,21.242709855527103,21.945472703901153,21.465635525897717,21.868951433708446,20.68947837339917,20.85313632030509,20.571036685666225,21.573254581223978,21.757295519542453,21.597264798410105,40.678185,-80.860068,11912.5,7.748,13995.648,25915.348,"{""type"":""Point"",""coordinates"":[-80.860068,40.67818499999999]}"
4090,36218.6,Petroleum and Natural Gas Systems,"C,W-NGTC",20.5542617743527,21.582840466926104,20.75271426190844,20.477538628589016,21.590494487678363,20.906922620878852,20.998931355780226,21.427266536965014,21.278395759626747,20.286420058679617,21.598788910505863,20.52146759472903,20.078580868827554,21.218914396887186,20.59904294577392,40.3439,-77.1628,1429,20.264,36254.164,37667.864,"{""type"":""Point"",""coordinates"":[-77.1628,40.3439]}"
4091,35192.4,Petroleum and Natural Gas Systems,"C,W-NGTC",21.327940943511077,21.511681415929225,21.280502337513543,20.1369758931855,20.42874139626356,20.23143125496479,21.270504085597434,20.787699115044276,21.123079690328318,20.099666098815838,20.768416912487726,20.335845007878543,21.028032595987273,20.723918387414,20.90559931502391,39.26689,-80.69403,4695.75,19.668,35223.168,39907.818,"{""type"":""Point"",""coordinates"":[-80.69403,39.26688999999999]}"
4092,333763.5,Power Plants,"C,D",21.3552396031609,21.863056273062767,21.57506825801753,21.849630355522024,21.892859778597806,21.864060860058316,23.634107687023427,23.959930811808153,23.899172379564096,22.850834869445677,23.554315498155006,22.964050522351826,21.198976163370936,21.60477552275525,21.365426475947547,43.7519,-87.8783,154.75,184.462,1126.296,334102.712,"{""type"":""Point"",""coordinates"":[-87.8783,43.751900000000006]}"
4093,93527.5,Power Plants,"C,D",24.04034645612941,24.180186468646895,24.255073417424946,21.3012866244421,20.807940594059424,21.14822581065076,21.73624185157924,21.965613861386156,21.771458522316284,23.39855920384899,23.117575907590773,23.214933755093018,23.65499222660922,23.97704290429045,23.862175495167833,39.2794,-88.4772,43.5,51.852,431,93622.852,"{""type"":""Point"",""coordinates"":[-88.4772,39.2794]}"
4094,821882.7,Power Plants,"C,D",24.894417141133076,24.981696218620964,24.92030068087158,25.997503160828717,26.388597076580893,26.321270664689045,26.596515065020508,26.938565300286026,26.857890559748686,26.80842500603206,27.096045281220253,27.042788117039887,26.495486922926453,27.23583762313317,26.787728293570243,40.5589,-96.7842,217.75,4098.692,3229.006,826199.142,"{""type"":""Point"",""coordinates"":[-96.7842,40.5589]}"
4095,37797.5,Chemicals,C,26.77160448534099,26.861962162162182,25.909579411296072,24.83639696498929,25.154962162162196,24.114198137122855,26.984184148487795,27.728650450450477,26.416940593629157,28.15453293209345,28.257445405405434,27.5143040792085,27.054658118849005,27.494743423423465,26.611727376761873,30.4943,-91.21708,17.75,21.158,37836.408,37836.408,"{""type"":""Point"",""coordinates"":[-91.21708,30.4943]}"
4096,1542993.7,"Chemicals,Other,Power Plants","C,D,DD,X",21.774858929852275,21.387862632084556,21.36535411245473,21.934566456726646,22.02890650016013,22.119492548818112,22.431561942332554,22.501335254562942,22.731838754528304,21.578337365912756,20.98941402497602,21.587427611102637,21.222992323981686,20.971903618315753,21.110542502168506,40.67159,-80.336312,33422.25,3303.33,417451.766,1579719.28,"{""type"":""Point"",""coordinates"":[-80.336312,40.67159]}"
4097,509820.7,Chemicals,"C,X",31.826555934646848,31.809873765093325,31.724847702804514,28.548279352875262,28.107272228320543,28.367959919070234,30.787704585707456,29.657793633369952,30.173209398490737,32.78215247877626,32.49827442371025,32.552194076469824,31.022869013294923,30.65100987925361,30.75754255460549,29.722222,-95.126944,8815.75,5304.698,362019.242,523941.148,"{""type"":""Point"",""coordinates"":[-95.126944,29.72222199999999]}"
4098,36450.9,Other,C,23.28842394142534,22.958103130755102,23.12033267274166,23.82455907079776,23.875395641497878,23.71964747070114,21.57382647101499,21.535403621853927,21.350256500963123,25.051157611061228,25.506695518723163,24.944785406479976,22.983320585389606,23.485992633517522,23.07063035088093,42.72837,-92.62315,17.25,20.562,36488.712,36488.712,"{""type"":""Point"",""coordinates"":[-92.62315,42.728370000000005]}"
4099,7139597.9,Power Plants,"C,D",20.461572549696864,21.379994079336917,21.27125150860289,23.29843395354745,23.318300621669643,23.897568575005035,21.32065212851468,22.73795589105983,22.18890353207925,21.275618509301765,22.93703552397871,22.422467064630823,20.732781919074874,21.16310834813502,21.27222103541528,45.3792,-93.8958,1890.5,35695.632,9484.356,7177184.032,"{""type"":""Point"",""coordinates"":[-93.89580000000001,45.3792]}"
4100,24320.8,Power Plants,"C,D",20.882413854377663,20.49715657552086,20.80353109413968,21.00973564320768,20.958580729166712,21.12861940201583,20.068314818961962,19.764041341145873,19.905031405860388,20.648377400101293,19.60791341145835,20.37821945786579,21.616841302837944,20.827841796875024,21.345928050966375,39.451,-75.0578,12.25,16.39,302.348,24349.44,"{""type"":""Point"",""coordinates"":[-75.0578,39.45100000000001]}"
4101,59446.1,Petroleum and Natural Gas Systems,C,33.42045651341,34.144503858875446,33.739435512135316,31.186623718299632,31.029652701212807,31.290090832092098,33.93624056011683,34.15358471150315,34.28911383948133,34.98373336070066,35.39838662256526,35.21946446303926,32.94921661193215,32.9003528114664,33.147819737726,29.75826,-95.36643,28,33.376,59507.476,59507.476,"{""type"":""Point"",""coordinates"":[-95.36643,29.758260000000003]}"
4102,20419.8,Other,C,39.601606853033736,40.15504022385453,39.724887557635256,37.44376992302451,37.715901189227026,37.51546242892607,37.5857857030808,38.1817663518713,37.62293393360189,34.14210147526871,34.56452256033582,34.14803331659836,35.04576335044953,35.06171073802032,35.003037604942406,33.951482,-118.174885,9.75,11.622,20441.172,20441.172,"{""type"":""Point"",""coordinates"":[-118.174885,33.951482]}"
4103,44186.8,"Petroleum Product Suppliers,Refineries","C,MM-REF,Y",27.83936426902939,32.16636029178563,29.87465191636745,28.733186374192165,33.19424230891217,31.050607987845982,25.974306312809738,30.649993656834777,27.974819876171257,26.52027888276733,31.044954012052052,28.925703694521793,26.679344292388265,30.191538534728863,28.692554398028353,40.866389,-111.911389,422.25,34.866,43217.386,44643.916,"{""type"":""Point"",""coordinates"":[-111.91138900000001,40.866389]}"
4104,31879,Power Plants,C,21.706208134658073,24.159880514705915,22.69487673352923,24.00897190811172,26.96768688725492,25.23077552945081,21.754628703821226,25.243722426470622,23.5010627576868,23.517863258516627,27.056433823529435,25.211717520887014,21.43152806469327,22.82388786764708,22.21985884507966,44.0281,-92.4597,15,17.88,31911.88,31911.88,"{""type"":""Point"",""coordinates"":[-92.4597,44.0281]}"
4105,140324.4,Petroleum and Natural Gas Systems,"C,W-OFFSH",,,,,,,,,,,,,,,,27.300623,-90.135,4658.75,141.55,127390.694,145124.7,"{""type"":""Point"",""coordinates"":[-90.135,27.300622999999995]}"
4106,4401.9,Petroleum and Natural Gas Systems,"C,W-OFFSH",,,,,,,,,,,,,,,,28.6185,-90.9949,7583.5,2.384,4402.684,11987.784,"{""type"":""Point"",""coordinates"":[-90.9949,28.6185]}"
4107,5209.3,Petroleum and Natural Gas Systems,"C,W-OFFSH",,,,,,,,,,,,,,,,28.42553,-91.13692,30204,3.278,5190.078,35416.578,"{""type"":""Point"",""coordinates"":[-91.13692,28.425530000000002]}"
4108,4565.7,Petroleum and Natural Gas Systems,"C,W-OFFSH",,,,,,,,,,,,,,,,28.248144,-91.132519,3642.25,2.682,4569.932,8210.632,"{""type"":""Point"",""coordinates"":[-91.132519,28.248143999999996]}"
4109,191823.1,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","C,NN-FRAC,W-PROC",21.31000961369539,21.057546614327784,21.249670650108087,20.134866379394534,20.54407589139683,20.239843981879268,21.198382981319188,21.366575073601595,21.05841111458254,20.06836125209031,20.386577036310133,20.35915794475255,21.035994373071805,20.58246319921496,20.926154150069014,39.281445,-80.69374,76573.75,107.876,177579.78,268504.726,"{""type"":""Point"",""coordinates"":[-80.69374,39.281445]}"
4110,147237.3,Petroleum and Natural Gas Systems,"C,W-PROC",33.454160800148564,33.23673814898423,33.34377219572358,34.52287327578205,34.622614747930804,34.616525869626614,35.28217940777872,35.422539503386034,35.27203928735942,34.679342125684634,34.61632054176075,34.48590075632626,32.24551460237899,32.304388638073775,32.28227379519545,27.942678,-98.870942,7043.75,35.76,21258.42,154316.81,"{""type"":""Point"",""coordinates"":[-98.870942,27.942678000000004]}"
4111,3139791.3,"Injection of CO2,Petroleum and Natural Gas Systems,Suppliers of CO2","C,PP,RR (RPT),W-PROC",28.05690259762608,29.315410401002538,28.170318127776756,28.532010289765278,29.476557017543893,29.065924378950015,28.600589769632293,30.704550438596513,29.485069198244364,23.28962322198417,24.40727130325818,23.437285338839885,27.068382679781518,27.43136983082711,27.009946686690455,41.887,-110.09446,15274.75,478.886,1582698.5,3155544.936,"{""type"":""Point"",""coordinates"":[-110.09446000000001,41.887]}"
4112,40129.8,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","C,NN-FRAC,W-PROC",22.084302249516373,23.06526418786696,22.504517314399642,21.889381155400827,22.634363992172243,22.2767998846144,21.525670184741102,22.250454011741702,21.914541964964755,20.883152193715176,21.494227005870865,21.164118096062307,21.21213019076378,22.04998858447492,21.562201833058015,38.733056,-82.928333,279,16.986,21677.068,40425.786,"{""type"":""Point"",""coordinates"":[-82.928333,38.733056]}"
4113,51072.7,Petroleum and Natural Gas Systems,"C,W-PROC",29.285113779826585,27.59426004228333,28.54639147204681,27.229848174641056,25.278233615222007,26.17893209850383,32.96150917435593,31.360880197322103,32.13255344099243,30.102026188331553,27.68836403906174,29.06084310015283,28.586474234040605,26.845282517869745,27.832790560355914,32.800654,-97.674429,2127.75,21.456,37682.108,53221.906,"{""type"":""Point"",""coordinates"":[-97.674429,32.800654]}"
4114,103481.8731934969,Petroleum and Natural Gas Systems,"C,W-PROC",32.34625632293383,32.96298333333336,32.47486466504175,29.524517906127617,29.69550899470903,29.480866508393763,32.65789767070486,32.750982222222255,32.526247965137784,34.8352360595374,35.375966666666685,35.007794593396895,30.596242676619475,30.752944444444477,30.527251082059262,28.555548,-97.856385,4135.945378118525,54.679891879480174,90348.6688055864,107672.4984634949,"{""type"":""Point"",""coordinates"":[-97.85638500000002,28.555548000000005]}"
4115,62792.8,Petroleum and Natural Gas Systems,"C,W-PROC",34.618498216926966,35.964095493562255,35.16368833595136,32.3442684069704,33.00449177396284,32.7873807354029,37.96231235002102,38.87752861230333,38.51804644858844,34.48090004187831,35.39946351931335,34.9894329639613,33.03274953513833,32.93352962565573,32.87542180436117,32.011814,-101.022991,2029.5,31.588,55618.84,64853.888,"{""type"":""Point"",""coordinates"":[-101.022991,32.011813999999994]}"
4116,205186.7,Petroleum and Natural Gas Systems,"C,W-NGTC",32.10817457104305,31.917734113712406,31.965752102710194,29.99012266110125,30.320873281308103,30.075960289558424,32.97500282511015,32.8461501300632,32.91471931865624,32.73434069959352,33.42199962839097,32.931042454719446,31.34823298631194,32.07892790784096,31.566020841677442,28.0922,-97.4922,3513.25,115.028,205394.328,208814.978,"{""type"":""Point"",""coordinates"":[-97.4922,28.0922]}"
4117,3207950.2,Power Plants,"C,D",23.32271421681563,21.928499015748073,22.54996449079968,22.828228940351973,22.5326660104987,22.248943177804836,22.474128142248063,21.731427165354365,21.65550213214041,22.90998509802771,22.792713254593203,22.137563443789816,23.749929402650608,23.432263779527574,23.129551652548955,38.9158,-90.2917,9266.25,16068.16,2949.952,3233284.61,"{""type"":""Point"",""coordinates"":[-90.2917,38.9158]}"
4118,814585.5,Minerals,"C,CC",29.382195051023523,27.1283841596508,27.98883008910646,31.74148034424079,29.589630807608376,30.9136585968876,29.105660837592207,26.197853133769907,27.995887079568313,25.90380201225426,25.54470533208608,25.79652045682733,28.752819876400007,28.361573121297205,28.559250602409662,41.70999,-109.68,229,272.968,486645.868,815087.468,"{""type"":""Point"",""coordinates"":[-109.68,41.709990000000005]}"
4119,20443.1,Metals,C,17.325934827294702,19.469714714714748,18.00007879939671,18.337672091907873,19.97488888888892,18.692535173454033,17.929826966932755,20.470399399399433,18.591345822021157,19.032030115593738,21.360223423423456,20.09189551131226,18.162186618040135,20.093382668382702,18.721235337211848,44.12862,-87.63048,9.75,11.92,20464.77,20464.77,"{""type"":""Point"",""coordinates"":[-87.63048,44.12861999999999]}"
4120,4049,Other,"C,I",20.498684363182612,21.444154995331488,21.163131561984837,19.271532373046682,19.759763772175567,19.45272634586543,21.11621552580059,21.60722066604423,21.64051182817408,21.577149979394648,22.531942110177432,22.393885128853547,18.718142867323863,20.053895113601016,19.333067680636674,42.49891,-71.16311,2,37.548,4053.384,24116.71997,"{""type"":""Point"",""coordinates"":[-71.16311,42.49891]}"
4121,111259.8,Power Plants,"C,D",22.268492868348257,22.445500178635253,22.538749559232194,22.28703175048037,22.446052161486282,22.582616863425475,22.803237389425682,22.506812433011802,22.80726518004488,22.812376112668122,23.915455519828548,23.144129924258493,23.428163672692435,23.977706323687055,23.81380936261445,32.9856,-83.8464,51.5,61.388,304.448,111372.688,"{""type"":""Point"",""coordinates"":[-83.8464,32.9856]}"
4122,278477.7,Power Plants,"C,D",22.484584285192984,21.52370983935746,22.147169155714895,21.276477280719224,20.786164658634554,21.149758263640024,22.64632168567071,21.90799364123163,22.334022263943435,22.723008148506256,22.512545180722928,22.594097968936712,21.81084894814415,21.14845716198129,21.53195120232883,37.8824,-84.1025,129.25,154.364,328.848,278761.314,"{""type"":""Point"",""coordinates"":[-84.1025,37.8824]}"
4123,66045.7,"Other,Waste","C,II",21.92989345813439,21.54286902286905,21.62896055230915,24.671327880380897,24.672260914760958,24.40659951372486,23.62038878290655,23.244334719334738,23.508359063091472,24.775669437912057,24.780270270270307,24.62897139679779,22.249843926224493,22.942335412335435,22.31370719189912,34.7465,-78.8061,1901,36.952,66113.652,67983.652,"{""type"":""Point"",""coordinates"":[-78.8061,34.746500000000005]}"
4124,30248.5,"Other,Waste","C,II",25.470780627275612,24.851194956353073,25.34659191481752,25.39571496601904,24.635056579372808,25.141743302801537,26.433875048047696,25.218790817976103,26.144803976800937,26.999696671089584,26.65809754745741,26.849092195863534,26.04864528107026,26.228339799547392,26.10499787938018,40.579722,-96.964722,54593.25,17.284,30280.034,84859.034,"{""type"":""Point"",""coordinates"":[-96.964722,40.579722000000004]}"
4125,27115.3,Other,C,22.74735181091304,25.070503634475617,22.89157724316581,25.13667156498149,26.906282450675004,25.42558436673284,24.597135458633833,26.52150294219456,25.073691888503113,24.70368055584255,26.463361024575995,24.979200403714742,23.25764386755097,24.284158878504694,23.273945863646407,34.994252,-78.313318,12.75,15.198,27143.248,27143.248,"{""type"":""Point"",""coordinates"":[-78.313318,34.994252]}"
4126,52508.3,"Other,Waste","C,II",25.192006364351855,26.636877848678257,25.832049710806732,26.20325370099832,26.819023397143756,26.344128280060918,25.762785369491183,27.347906411425125,25.86272177777781,25.293838941137107,27.217391370404172,25.88232594824965,24.69045875726114,25.711860528714713,25.113185582083105,43.6,-96.71,555.25,33.674,52568.474,53097.224,"{""type"":""Point"",""coordinates"":[-96.71,43.6]}"
4127,81168.7,Pulp and Paper,C,29.193952476892385,31.58963906581743,30.452456871562124,27.781342673594583,29.900253007784876,28.81445241024337,31.904658623614882,33.741082802547794,33.07193284690115,30.284903707827475,33.310461783439514,32.15569571119503,28.81379232480229,30.834067586695,29.941651889874038,32.74107,-96.44188,84,318.264,81570.964,81570.964,"{""type"":""Point"",""coordinates"":[-96.44188,32.74107]}"
4128,83326.5,Pulp and Paper,C,25.129022923240356,26.026721789883286,25.567470148963515,23.883193631072785,24.72792477302208,23.99412457702933,24.18237682765595,25.15890726329446,24.209863767777776,24.258339812068094,24.613537613489015,24.35526600158172,24.331458012521388,25.20226459143971,24.526102277883695,39.545833,-82.941944,39.25,46.786,83412.536,83412.536,"{""type"":""Point"",""coordinates"":[-82.941944,39.545833]}"
4129,21021.1,Other,C,24.18609863032949,23.91054750402581,24.192269120127534,21.970359115086353,21.246338164251245,21.685872403296298,22.76670836675325,23.032647342995205,22.767207341459407,24.140803102640557,24.727583735909853,24.3906980691096,23.41411815073789,23.40555845410633,23.519067551142626,40.768389,-87.152694,10,11.92,21043.02,21043.02,"{""type"":""Point"",""coordinates"":[-87.152694,40.768389]}"
4130,78634.4,Other,C,22.169110721247606,21.522949346405266,21.68088080477251,21.455267015919446,21.093275653594798,20.9712398786083,21.61977172514624,21.049534313725523,21.127710518449227,21.006167616959097,20.175284313725516,20.364543643831013,21.827227725099846,21.440722549019636,21.260737492735643,39.370495,-81.515306,37,44.104,78715.504,78715.504,"{""type"":""Point"",""coordinates"":[-81.515306,39.370495]}"
4131,32635.9,Chemicals,C,24.175322574656242,25.6201460885957,24.24671915876676,22.399763924289683,23.85314797360984,22.497596719165074,22.935798823122227,24.54469054351244,22.983012551774525,24.843597780205265,26.321272384542922,25.15997925872772,23.26490677806102,23.539224630851415,23.155889249789148,41.512055,-87.617364,15.5,18.476,32669.876,32669.876,"{""type"":""Point"",""coordinates"":[-87.617364,41.512055]}"
